Date,Requests generated,CPU usage [%],Memory usage [%]
2013-08-20 00:21:47,14.0,0.55,0.0
2013-08-20 00:26:47,15.0,0.5833333333333334,0.0
2013-08-20 00:31:47,15.0,0.5833333333333334,0.0
2013-08-20 00:36:48,17.0,0.6666666666666667,0.0
2013-08-20 00:41:48,16.0,0.6166666666666667,0.0
2013-08-20 00:46:48,13.0,0.5166666666666666,0.0
2013-08-20 00:51:48,15.0,0.5833333333333334,0.0
2013-08-20 00:56:48,30.0,1.1666666666666667,0.0
2013-08-20 01:01:48,19.0,0.7166666666666667,0.0666666030883789
2013-08-20 01:06:48,29.0,0.9666666666666668,0.9333324432373048
2013-08-20 01:11:48,20.0,0.7166666666666667,0.39999961853027344
2013-08-20 01:16:48,14.0,0.55,0.0
2013-08-20 01:21:48,14.0,0.55,0.0
2013-08-20 01:26:48,16.0,0.6166666666666667,0.0
2013-08-20 01:31:48,17.0,0.65,0.0
2013-08-20 01:36:48,18.0,0.7,0.0
2013-08-20 01:41:48,17.0,0.6833333333333332,0.0
2013-08-20 01:46:48,13.0,0.5,0.0
2013-08-20 01:51:48,15.0,0.5833333333333334,0.0
2013-08-20 01:56:48,17.0,0.65,0.0
2013-08-20 02:01:48,16.0,0.6166666666666667,0.0
2013-08-20 02:06:48,18.0,0.7,0.0
2013-08-20 02:11:48,19.0,0.7333333333333333,0.0
2013-08-20 02:16:48,15.0,0.6,0.0
2013-08-20 02:21:48,14.0,0.5333333333333333,0.0
2013-08-20 02:26:48,16.0,0.6333333333333333,0.0
2013-08-20 02:31:48,14.0,0.5333333333333333,0.0
2013-08-20 02:36:48,17.0,0.65,0.0
2013-08-20 02:41:48,17.0,0.6,0.39999961853027344
2013-08-20 02:46:48,14.0,0.5,0.19999980926513672
2013-08-20 02:51:49,16.0,0.6166666666666667,0.0
2013-08-20 02:56:49,16.0,0.6166666666666667,0.0
2013-08-20 03:01:49,15.0,0.5833333333333334,0.0
2013-08-20 03:06:49,16.0,0.6333333333333333,0.0
2013-08-20 03:11:49,14.0,0.5666666666666667,0.0
2013-08-20 03:16:49,14.0,0.5666666666666667,0.0
2013-08-20 03:21:49,14.0,0.55,0.0
2013-08-20 03:26:48,16.0,0.6333333333333333,0.0
2013-08-20 03:31:49,16.0,0.6166666666666667,0.0
2013-08-20 03:36:49,15.0,0.6,0.0
2013-08-20 03:41:49,16.0,0.6333333333333333,0.0
2013-08-20 03:46:49,14.0,0.55,0.0
2013-08-20 03:51:49,14.0,0.5333333333333333,0.0
2013-08-20 03:56:49,17.0,0.6666666666666667,0.0
2013-08-20 04:01:49,17.0,0.6666666666666667,0.0
2013-08-20 04:06:49,17.0,0.65,0.0
2013-08-20 04:11:49,15.0,0.5833333333333334,0.0
2013-08-20 04:16:49,15.0,0.6,0.0
2013-08-20 04:21:49,14.0,0.5333333333333333,0.0
2013-08-20 04:26:49,17.0,0.65,0.0
2013-08-20 04:31:49,17.0,0.65,0.0
2013-08-20 04:36:50,14.0,0.5333333333333333,0.0
2013-08-20 04:41:50,16.0,0.6166666666666667,0.0
2013-08-20 04:46:50,14.0,0.55,0.0
2013-08-20 04:51:50,14.0,0.5666666666666667,0.0
2013-08-20 04:56:50,15.0,0.6,0.0
2013-08-20 05:01:50,17.0,0.65,0.0
2013-08-20 05:06:50,13.0,0.5,0.0
2013-08-20 05:11:50,14.0,0.55,0.0
2013-08-20 05:16:50,14.0,0.5666666666666667,0.0
2013-08-20 05:21:50,13.0,0.5166666666666666,0.0
2013-08-20 05:26:50,19.0,0.6833333333333332,0.39999961853027344
2013-08-20 05:31:50,17.0,0.6333333333333333,0.19999980926513672
2013-08-20 05:36:50,14.0,0.5666666666666667,0.0
2013-08-20 05:41:50,17.0,0.6833333333333332,0.0
2013-08-20 05:46:50,16.0,0.6166666666666667,0.0
2013-08-20 05:51:50,14.0,0.5333333333333333,0.0
2013-08-20 05:56:50,15.0,0.5666666666666667,0.19999980926513672
2013-08-20 06:01:50,17.0,0.65,0.0
2013-08-20 06:06:50,14.0,0.55,0.0
2013-08-20 06:11:50,14.0,0.5333333333333333,0.0
2013-08-20 06:16:50,16.0,0.6333333333333333,0.0
2013-08-20 06:21:50,14.0,0.5666666666666667,0.0
2013-08-20 06:26:50,15.0,0.5833333333333334,0.0
2013-08-20 06:31:50,16.0,0.6333333333333333,0.0
2013-08-20 06:36:50,16.0,0.5666666666666667,0.39999961853027344
2013-08-20 06:41:50,16.0,0.55,0.39999961853027344
2013-08-20 06:46:50,17.0,0.65,0.0
2013-08-20 06:51:50,15.0,0.5833333333333334,0.0
2013-08-20 06:56:50,13.0,0.5,0.0
2013-08-20 07:01:51,14.0,0.55,0.0
2013-08-20 07:06:51,14.0,0.55,0.0
2013-08-20 07:11:51,13.0,0.5166666666666666,0.0
2013-08-20 07:16:51,15.0,0.5833333333333334,0.0
2013-08-20 07:21:51,14.0,0.5333333333333333,0.0
2013-08-20 07:26:51,14.0,0.55,0.0
2013-08-20 07:31:51,17.0,0.65,0.0
2013-08-20 07:36:51,17.0,0.6,0.39999961853027344
2013-08-20 07:41:51,14.0,0.5166666666666666,0.19999980926513672
2013-08-20 07:46:51,14.0,0.5333333333333333,0.0
2013-08-20 07:51:51,15.0,0.5833333333333334,0.0
2013-08-20 07:56:51,13.0,0.5166666666666666,0.0
2013-08-20 08:01:51,16.0,0.6333333333333333,0.0
2013-08-20 08:06:51,14.0,0.5666666666666667,0.0
2013-08-20 08:11:51,13.0,0.5166666666666666,0.0
2013-08-20 08:16:51,14.0,0.55,0.0
2013-08-20 08:21:51,14.0,0.55,0.0
2013-08-20 08:26:51,15.0,0.6,0.0
2013-08-20 08:31:51,17.0,0.65,0.0
2013-08-20 08:36:51,17.0,0.65,0.0
2013-08-20 08:41:51,13.0,0.5166666666666666,0.0
2013-08-20 08:46:51,13.0,0.5166666666666666,0.0
2013-08-20 08:51:51,14.0,0.55,0.0
2013-08-20 08:56:51,13.0,0.5166666666666666,0.0
2013-08-20 09:01:51,17.0,0.6666666666666667,0.0
2013-08-20 09:06:51,17.0,0.6833333333333332,0.0
2013-08-20 09:11:51,16.0,0.6166666666666667,0.0
2013-08-20 09:16:51,15.0,0.6,0.0
2013-08-20 09:21:51,15.0,0.5833333333333334,0.0
2013-08-20 09:26:51,15.0,0.5833333333333334,0.0
2013-08-20 09:31:51,14.0,0.55,0.0
2013-08-20 09:36:51,16.0,0.6333333333333333,0.0
2013-08-20 09:41:51,14.0,0.55,0.0
2013-08-20 09:46:51,13.0,0.5166666666666666,0.0
2013-08-20 09:51:52,16.0,0.6166666666666667,0.0
2013-08-20 09:56:52,14.0,0.5666666666666667,0.0
2013-08-20 10:01:52,15.0,0.6,0.0
2013-08-20 10:06:52,15.0,0.6,0.0
2013-08-20 10:11:52,15.0,0.5833333333333334,0.0
2013-08-20 10:16:52,14.0,0.5333333333333333,0.0
2013-08-20 10:21:52,17.0,0.6833333333333332,0.0
2013-08-20 10:26:52,16.0,0.6166666666666667,0.0
2013-08-20 10:31:52,14.0,0.55,0.0
2013-08-20 10:36:52,17.0,0.65,0.0
2013-08-20 10:41:52,14.0,0.55,0.0
2013-08-20 10:46:52,14.0,0.5666666666666667,0.0
2013-08-20 10:51:52,17.0,0.65,0.0
2013-08-20 10:56:52,17.0,0.6,0.33333301544189453
2013-08-20 11:01:52,16.0,0.6,0.19999980926513672
2013-08-20 11:06:52,14.0,0.55,0.0
2013-08-20 11:11:52,16.0,0.6166666666666667,0.0
2013-08-20 11:16:52,13.0,0.5166666666666666,0.0
2013-08-20 11:21:52,16.0,0.6166666666666667,0.0
2013-08-20 11:26:52,16.0,0.6333333333333333,0.0
2013-08-20 11:31:52,17.0,0.6666666666666667,0.0
2013-08-20 11:36:52,16.0,0.6333333333333333,0.0
2013-08-20 11:41:52,21.0,0.8333333333333333,0.0
2013-08-20 11:46:52,17.0,0.6666666666666667,0.0
2013-08-20 11:51:52,16.0,0.6166666666666667,0.0
2013-08-20 11:56:52,16.0,0.6333333333333333,0.0
2013-08-20 12:01:52,14.0,0.5333333333333333,0.0
2013-08-20 12:06:52,16.0,0.6333333333333333,0.0
2013-08-20 12:11:52,16.0,0.6333333333333333,0.0
2013-08-20 12:16:52,14.0,0.55,0.0
2013-08-20 12:21:52,16.0,0.6166666666666667,0.0
2013-08-20 12:26:52,18.0,0.7,0.0
2013-08-20 12:31:52,16.0,0.6166666666666667,0.0
2013-08-20 12:36:52,1738.0,67.65,2.799997329711914
2013-08-20 12:41:52,2439.0,94.71666666666664,5.333329439163208
2013-08-20 12:46:52,2436.0,94.26666666666668,7.266664107640584
2013-08-20 12:51:52,2128.0,81.18333333333334,12.866662740707396
2013-08-20 12:56:52,105.0,0.75,18.999998569488525
2013-08-20 13:01:52,39.0,0.7,4.59999680519104
2013-08-20 13:06:52,15.0,0.55,0.19999980926513672
2013-08-20 13:11:52,16.0,0.6166666666666667,0.0
2013-08-20 13:16:52,14.0,0.5666666666666667,0.0
2013-08-20 13:21:52,16.0,0.6166666666666667,0.0
2013-08-20 13:26:52,17.0,0.6833333333333332,0.0
2013-08-20 13:31:52,17.0,0.65,0.0
2013-08-20 13:36:52,14.0,0.55,0.0
2013-08-20 13:41:52,15.0,0.6,0.0
2013-08-20 13:46:52,2201.0,85.61666666666666,3.8666629791259766
2013-08-20 13:51:52,2434.0,94.23333333333332,6.79999828338623
2013-08-20 14:01:52,1286.0,47.25,17.933329741160076
2013-08-20 14:06:52,84.0,0.5833333333333334,15.333331425984701
2013-08-20 14:11:52,25.0,0.6166666666666667,2.066664695739746
2013-08-20 14:16:52,18.0,0.6333333333333333,0.39999961853027344
2013-08-20 14:21:52,17.0,0.65,0.0
2013-08-20 14:26:52,16.0,0.6333333333333333,0.0
2013-08-20 14:31:52,18.0,0.7,0.0
2013-08-20 14:36:52,14.0,0.5333333333333333,0.0
2013-08-20 14:41:52,15.0,0.5833333333333334,0.0
2013-08-20 14:46:52,15.0,0.5833333333333334,0.0
2013-08-20 14:51:52,16.0,0.6166666666666667,0.0
2013-08-20 14:56:52,16.0,0.6166666666666667,0.0
2013-08-20 15:01:52,17.0,0.65,0.0
2013-08-20 15:06:52,15.0,0.5833333333333334,0.0
2013-08-20 15:11:52,15.0,0.5833333333333334,0.0
2013-08-20 15:16:52,16.0,0.6166666666666667,0.0
2013-08-20 15:21:52,15.0,0.6,0.0
2013-08-20 15:26:52,16.0,0.6333333333333333,0.0
2013-08-20 15:31:53,16.0,0.6166666666666667,0.0
2013-08-20 15:36:53,14.0,0.5666666666666667,0.0
2013-08-20 15:41:53,18.0,0.7,0.0
2013-08-20 15:46:53,18.0,0.7166666666666667,0.0
2013-08-20 15:52:03,16.0,0.6333333333333333,0.0
2013-08-20 15:57:03,15.0,0.5833333333333334,0.0
2013-08-20 16:02:04,17.0,0.6666666666666667,0.0
2013-08-20 16:07:04,14.0,0.5666666666666667,0.0
2013-08-20 16:12:04,15.0,0.5833333333333334,0.0
2013-08-20 16:17:04,17.0,0.65,0.1333332061767578
2013-08-20 16:22:04,19.0,0.65,0.4666662216186524
2013-08-20 16:27:04,16.0,0.6333333333333333,0.0
2013-08-20 16:32:04,16.0,0.6166666666666667,0.0
2013-08-20 16:37:04,26.0,0.9666666666666668,0.19999980926513672
2013-08-20 16:42:04,29.0,0.7666666666666667,2.199997901916504
2013-08-20 16:47:04,19.0,0.7333333333333333,0.0
2013-08-20 16:52:04,17.0,0.6666666666666667,0.0
2013-08-20 16:57:04,13.0,0.5166666666666666,0.0
2013-08-20 17:02:04,16.0,0.6166666666666667,0.0
2013-08-20 17:07:04,15.0,0.6,0.0
2013-08-20 17:12:04,13.0,0.5166666666666666,0.0
2013-08-20 17:17:04,16.0,0.6333333333333333,0.0
2013-08-20 17:22:04,18.0,0.7,0.0
2013-08-20 17:27:04,15.0,0.6,0.0
2013-08-20 17:32:04,15.0,0.5833333333333334,0.0
2013-08-20 17:37:04,15.0,0.5833333333333334,0.0
2013-08-20 17:42:04,15.0,0.6,0.0
2013-08-20 17:47:04,16.0,0.6333333333333333,0.0
2013-08-20 17:52:04,16.0,0.6166666666666667,0.0
2013-08-20 17:57:04,14.0,0.55,0.0
2013-08-20 18:02:04,14.0,0.5666666666666667,0.0
2013-08-20 18:07:04,16.0,0.6166666666666667,0.0
2013-08-20 18:12:04,15.0,0.5833333333333334,0.0
2013-08-20 18:17:04,17.0,0.6666666666666667,0.0
2013-08-20 18:22:05,18.0,0.7166666666666667,0.0
2013-08-20 18:27:05,16.0,0.6333333333333333,0.0
2013-08-20 18:32:05,14.0,0.5666666666666667,0.0
2013-08-20 18:37:05,15.0,0.6,0.0
2013-08-20 18:42:05,16.0,0.6333333333333333,0.0
2013-08-20 18:47:05,15.0,0.6,0.0
2013-08-20 18:52:05,16.0,0.6166666666666667,0.0
2013-08-20 18:57:05,14.0,0.55,0.0
2013-08-20 19:02:05,13.0,0.5,0.0
2013-08-20 19:07:05,16.0,0.6333333333333333,0.0
2013-08-20 19:12:05,17.0,0.5833333333333334,0.39999961853027344
2013-08-20 19:17:05,16.0,0.6333333333333333,0.0
2013-08-20 19:22:05,19.0,0.7333333333333333,0.0
2013-08-20 19:27:05,15.0,0.5833333333333334,0.0
2013-08-20 19:32:05,14.0,0.5666666666666667,0.0
2013-08-20 19:37:05,15.0,0.6,0.0
2013-08-20 19:42:05,18.0,0.65,0.33333301544189453
2013-08-20 19:47:05,20.0,0.7333333333333333,0.19999980926513672
2013-08-20 19:52:05,16.0,0.6166666666666667,0.0
2013-08-20 19:57:05,14.0,0.5666666666666667,0.0
2013-08-20 20:02:05,13.0,0.5,0.0
2013-08-20 20:07:05,14.0,0.5666666666666667,0.0
2013-08-20 20:12:05,15.0,0.6,0.0
2013-08-20 20:17:05,14.0,0.5666666666666667,0.0
2013-08-20 20:22:05,18.0,0.6166666666666667,0.39999961853027344
2013-08-20 20:27:05,18.0,0.7,0.0
2013-08-20 20:32:05,13.0,0.5,0.0
2013-08-20 20:37:06,17.0,0.65,0.0
2013-08-20 20:42:06,16.0,0.6333333333333333,0.0
2013-08-20 20:47:06,14.0,0.55,0.0
2013-08-20 20:52:06,16.0,0.6166666666666667,0.0
2013-08-20 20:57:06,17.0,0.6166666666666667,0.19999980926513672
2013-08-20 21:02:06,14.0,0.5166666666666666,0.2666664123535156
2013-08-20 21:07:06,14.0,0.5666666666666667,0.0
2013-08-20 21:12:06,16.0,0.6166666666666667,0.0
2013-08-20 21:17:06,14.0,0.5666666666666667,0.0
2013-08-20 21:22:06,15.0,0.5833333333333334,0.0
2013-08-20 21:27:06,14.0,0.5666666666666667,0.0
2013-08-20 21:32:06,14.0,0.5333333333333333,0.0
2013-08-20 21:42:05,16.0,0.6333333333333333,0.0
2013-08-20 21:47:05,16.0,0.6166666666666667,0.0
2013-08-20 21:52:05,16.0,0.6166666666666667,0.0
2013-08-20 21:57:05,17.0,0.6833333333333332,0.0
2013-08-20 22:02:05,14.0,0.5666666666666667,0.0
2013-08-20 22:07:05,14.0,0.5333333333333333,0.19999980926513672
2013-08-20 22:12:05,18.0,0.65,0.2666664123535156
2013-08-20 22:17:05,17.0,0.65,0.0
2013-08-20 22:22:06,14.0,0.5,0.19999980926513672
2013-08-20 22:27:06,14.0,0.55,0.0
2013-08-20 22:32:06,15.0,0.6,0.0
2013-08-20 22:37:06,13.0,0.5166666666666666,0.0
2013-08-20 22:42:06,15.0,0.6,0.0
2013-08-20 22:47:06,17.0,0.65,0.0
2013-08-20 22:52:06,14.0,0.55,0.0
2013-08-20 22:57:06,15.0,0.5833333333333334,0.0
2013-08-20 23:02:06,16.0,0.6333333333333333,0.0
2013-08-20 23:07:06,14.0,0.5333333333333333,0.0
2013-08-20 23:12:06,14.0,0.55,0.0
2013-08-20 23:17:06,19.0,0.6666666666666667,0.39999961853027344
2013-08-20 23:22:06,16.0,0.6,0.19999980926513672
2013-08-20 23:27:06,14.0,0.5666666666666667,0.0
2013-08-20 23:32:06,14.0,0.55,0.0
2013-08-20 23:37:06,13.0,0.5,0.0
2013-08-20 23:42:06,15.0,0.6,0.0
2013-08-20 23:47:06,16.0,0.6333333333333333,0.0
2013-08-20 23:52:06,14.0,0.5333333333333333,0.0
2013-08-20 23:57:06,14.0,0.55,0.0
2013-08-21 00:02:06,15.0,0.5833333333333334,0.0
2013-08-21 00:07:06,13.0,0.5166666666666666,0.0
2013-08-21 00:12:06,19.0,0.7333333333333333,0.0
2013-08-21 00:17:06,18.0,0.7166666666666667,0.0
2013-08-21 00:22:06,17.0,0.6666666666666667,0.0
2013-08-21 00:27:06,15.0,0.6,0.0
2013-08-21 00:32:06,13.0,0.5,0.0
2013-08-21 00:37:07,15.0,0.5833333333333334,0.0
2013-08-21 00:42:07,17.0,0.6833333333333332,0.0
2013-08-21 00:47:07,19.0,0.7333333333333333,0.0
2013-08-21 00:52:07,17.0,0.6833333333333332,0.0
2013-08-21 00:57:07,32.0,1.1333333333333333,0.6666660308837891
2013-08-21 01:02:07,15.0,0.5833333333333334,0.1333332061767578
2013-08-21 01:07:07,15.0,0.5833333333333334,0.0
2013-08-21 01:12:07,19.0,0.75,0.0
2013-08-21 01:17:07,18.0,0.7166666666666667,0.0
2013-08-21 01:22:07,17.0,0.6833333333333332,0.0
2013-08-21 01:27:07,16.0,0.6333333333333333,0.0
2013-08-21 01:32:07,15.0,0.6,0.0
2013-08-21 01:37:07,16.0,0.6166666666666667,0.0
2013-08-21 01:42:07,14.0,0.5333333333333333,0.0
2013-08-21 01:47:07,16.0,0.6166666666666667,0.0
2013-08-21 01:52:07,14.0,0.5666666666666667,0.0
2013-08-21 01:57:07,13.0,0.5166666666666666,0.0
2013-08-21 02:02:07,15.0,0.5833333333333334,0.0
2013-08-21 02:07:07,16.0,0.6166666666666667,0.0
2013-08-21 02:12:07,17.0,0.6666666666666667,0.0
2013-08-21 02:17:07,18.0,0.7,0.0
2013-08-21 02:22:07,17.0,0.65,0.0
2013-08-21 02:27:07,14.0,0.55,0.0
2013-08-21 02:32:07,14.0,0.55,0.0
2013-08-21 02:37:07,16.0,0.6166666666666667,0.0
2013-08-21 02:42:07,13.0,0.5166666666666666,0.0
2013-08-21 02:47:07,17.0,0.6666666666666667,0.0
2013-08-21 02:52:07,16.0,0.6166666666666667,0.0
2013-08-21 02:57:07,14.0,0.5333333333333333,0.0
2013-08-21 03:02:07,16.0,0.6,0.1333332061767578
2013-08-21 03:07:07,17.0,0.6166666666666667,0.33333301544189453
2013-08-21 03:12:08,15.0,0.5833333333333334,0.0
2013-08-21 03:17:08,17.0,0.6833333333333332,0.0
2013-08-21 03:22:08,17.0,0.6833333333333332,0.0
2013-08-21 03:27:08,13.0,0.5166666666666666,0.0
2013-08-21 03:32:08,17.0,0.65,0.0
2013-08-21 03:37:08,19.0,0.75,0.0
2013-08-21 03:42:08,14.0,0.5666666666666667,0.0
2013-08-21 03:47:08,16.0,0.6166666666666667,0.0
2013-08-21 03:52:08,15.0,0.6,0.0
2013-08-21 03:57:08,16.0,0.6166666666666667,0.0
2013-08-21 04:02:08,17.0,0.65,0.0
2013-08-21 04:07:09,18.0,0.7,0.0
2013-08-21 04:12:09,17.0,0.6666666666666667,0.0
2013-08-21 04:17:09,14.0,0.55,0.0
2013-08-21 04:22:09,18.0,0.7166666666666667,0.0
2013-08-21 04:27:09,14.0,0.5666666666666667,0.0
2013-08-21 04:32:09,17.0,0.65,0.0
2013-08-21 04:37:09,17.0,0.6666666666666667,0.0
2013-08-21 04:42:09,16.0,0.6333333333333333,0.0
2013-08-21 04:47:09,15.0,0.5833333333333334,0.0
2013-08-21 04:52:09,15.0,0.5833333333333334,0.0
2013-08-21 04:57:09,14.0,0.5666666666666667,0.0
2013-08-21 05:02:09,13.0,0.5,0.0
2013-08-21 05:07:09,16.0,0.6333333333333333,0.0
2013-08-21 05:12:09,16.0,0.6333333333333333,0.0
2013-08-21 05:17:09,16.0,0.6333333333333333,0.0
2013-08-21 05:22:09,17.0,0.6666666666666667,0.0
2013-08-21 05:27:09,14.0,0.5666666666666667,0.0
2013-08-21 05:32:09,14.0,0.5357142857142857,0.0
2013-08-21 05:37:09,15.0,0.6,0.0
2013-08-21 05:42:09,15.0,0.6,0.0
2013-08-21 05:47:09,13.0,0.5166666666666666,0.0
2013-08-21 05:52:09,15.0,0.5333333333333333,0.39999961853027344
2013-08-21 05:57:09,18.0,0.6833333333333332,0.1333332061767578
2013-08-21 06:02:09,15.0,0.6,0.0
2013-08-21 06:07:09,17.0,0.6833333333333332,0.0
2013-08-21 06:12:09,17.0,0.6666666666666667,0.0
2013-08-21 06:17:09,14.0,0.5333333333333333,0.0
2013-08-21 06:22:09,15.0,0.5833333333333334,0.0
2013-08-21 06:27:09,15.0,0.5833333333333334,0.0
2013-08-21 06:32:09,14.0,0.5333333333333333,0.0
2013-08-21 06:37:10,14.0,0.55,0.0
2013-08-21 06:42:09,16.0,0.6333333333333333,0.0
2013-08-21 06:47:09,15.0,0.5833333333333334,0.0
2013-08-21 06:52:09,15.0,0.5833333333333334,0.0
2013-08-21 06:57:09,16.0,0.6166666666666667,0.0
2013-08-21 07:02:09,13.0,0.5166666666666666,0.0
2013-08-21 07:07:09,15.0,0.6,0.0
2013-08-21 07:12:09,18.0,0.7166666666666667,0.0
2013-08-21 07:17:09,16.0,0.6166666666666667,0.0
2013-08-21 07:22:09,14.0,0.5666666666666667,0.0
2013-08-21 07:27:09,14.0,0.55,0.0
2013-08-21 07:32:09,15.0,0.5833333333333334,0.0
2013-08-21 07:37:09,15.0,0.6,0.0
2013-08-21 07:42:09,16.0,0.6333333333333333,0.0
2013-08-21 07:47:09,16.0,0.6166666666666667,0.0
2013-08-21 07:52:09,14.0,0.5333333333333333,0.0
2013-08-21 07:57:09,15.0,0.6,0.0
2013-08-21 08:02:09,15.0,0.6,0.0
2013-08-21 08:07:09,18.0,0.7,0.0
2013-08-21 08:12:09,18.0,0.7,0.0
2013-08-21 08:17:09,38.0,1.2166666666666668,1.5333318710327148
2013-08-21 08:22:09,17.0,0.5666666666666667,0.5999994277954102
2013-08-21 08:27:10,16.0,0.55,0.39999961853027344
2013-08-21 08:32:10,14.0,0.5666666666666667,0.0
2013-08-21 08:37:10,14.0,0.55,0.0
2013-08-21 08:42:10,15.0,0.6,0.0
2013-08-21 08:47:10,14.0,0.5333333333333333,0.0
2013-08-21 08:52:10,13.0,0.5,0.0
2013-08-21 08:57:10,14.0,0.55,0.0
2013-08-21 09:02:10,15.0,0.6,0.0
2013-08-21 09:07:10,14.0,0.5666666666666667,0.0
2013-08-21 09:12:10,19.0,0.75,0.0
2013-08-21 09:17:10,20.0,0.7,0.39999961853027344
2013-08-21 09:22:10,15.0,0.5666666666666667,0.19999980926513672
2013-08-21 09:27:10,15.0,0.5833333333333334,0.0
2013-08-21 09:32:10,18.0,0.7166666666666667,0.0
2013-08-21 09:37:10,18.0,0.7,0.0
2013-08-21 09:42:10,17.0,0.6833333333333332,0.0
2013-08-21 09:47:10,16.0,0.6333333333333333,0.0
2013-08-21 09:52:10,14.0,0.5333333333333333,0.0
2013-08-21 09:57:10,16.0,0.6166666666666667,0.0
2013-08-21 10:02:10,16.0,0.6166666666666667,0.0
2013-08-21 10:07:10,16.0,0.6333333333333333,0.0
2013-08-21 10:12:10,15.0,0.6,0.0
2013-08-21 10:17:10,16.0,0.6166666666666667,0.0
2013-08-21 10:22:10,13.0,0.5166666666666666,0.0
2013-08-21 10:27:10,14.0,0.55,0.0
2013-08-21 10:32:10,18.0,0.7166666666666667,0.0
2013-08-21 10:37:11,18.0,0.7,0.0
2013-08-21 10:42:11,16.0,0.6166666666666667,0.0
2013-08-21 10:47:11,15.0,0.6,0.0
2013-08-21 10:52:11,14.0,0.5333333333333333,0.0
2013-08-21 10:57:11,14.0,0.5333333333333333,0.0
2013-08-21 11:02:11,15.0,0.6,0.0
2013-08-21 11:07:11,16.0,0.6166666666666667,0.0
2013-08-21 11:12:11,14.0,0.55,0.0
2013-08-21 11:17:11,17.0,0.65,0.0
2013-08-21 11:22:11,14.0,0.55,0.0
2013-08-21 11:27:11,14.0,0.5333333333333333,0.0
2013-08-21 11:32:11,16.0,0.6333333333333333,0.0
2013-08-21 11:37:11,17.0,0.6833333333333332,0.0
2013-08-21 11:42:11,14.0,0.5666666666666667,0.0
2013-08-21 11:47:11,16.0,0.6166666666666667,0.0
2013-08-21 11:52:11,15.0,0.6,0.0
2013-08-21 11:57:11,14.0,0.55,0.0
2013-08-21 12:02:11,16.0,0.6333333333333333,0.0
2013-08-21 12:07:11,17.0,0.6166666666666667,0.19999980926513672
2013-08-21 12:12:11,14.0,0.55,0.0
2013-08-21 12:17:11,15.0,0.5833333333333334,0.0
2013-08-21 12:22:11,14.0,0.5333333333333333,0.0
2013-08-21 12:27:11,13.0,0.5,0.0
2013-08-21 12:32:11,17.0,0.65,0.0
2013-08-21 12:37:11,16.0,0.6333333333333333,0.0
2013-08-21 12:42:11,14.0,0.5333333333333333,0.0
2013-08-21 12:47:12,14.0,0.55,0.0
2013-08-21 12:52:12,14.0,0.5666666666666667,0.0
2013-08-21 12:57:12,13.0,0.5,0.0
2013-08-21 13:02:12,17.0,0.6833333333333332,0.0
2013-08-21 13:07:12,19.0,0.7333333333333333,0.0
2013-08-21 13:12:12,15.0,0.6,0.0
2013-08-21 13:17:12,14.0,0.5666666666666667,0.0
2013-08-21 13:22:12,14.0,0.5333333333333333,0.0
2013-08-21 13:27:12,15.0,0.5833333333333334,0.0
2013-08-21 13:32:12,16.0,0.6166666666666667,0.0
2013-08-21 13:37:12,16.0,0.6166666666666667,0.0
2013-08-21 13:42:12,14.0,0.5333333333333333,0.0
2013-08-21 13:47:12,13.0,0.5166666666666666,0.0
2013-08-21 13:52:12,17.0,0.6666666666666667,0.0
2013-08-21 13:57:12,14.0,0.5666666666666667,0.0
2013-08-21 14:02:12,16.0,0.6166666666666667,0.0
2013-08-21 14:07:12,18.0,0.7,0.1333332061767578
2013-08-21 14:12:12,16.0,0.6,0.0666666030883789
2013-08-21 14:17:12,13.0,0.5166666666666666,0.0
2013-08-21 14:22:12,1113.0,43.35,1.6666650772094727
2013-08-21 14:27:12,1049.0,40.21666666666667,5.13333002726237
2013-08-21 14:32:12,31.0,0.6,3.3999979496002197
2013-08-21 14:37:12,17.0,0.65,0.0
2013-08-21 14:42:12,15.0,0.6,0.0
2013-08-21 14:47:12,14.0,0.55,0.0
2013-08-21 14:52:12,15.0,0.6,0.0
2013-08-21 14:57:12,15.0,0.5833333333333334,0.0
2013-08-21 15:02:12,18.0,0.7,0.0
2013-08-21 15:07:12,18.0,0.7,0.0
2013-08-21 15:12:12,14.0,0.5666666666666667,0.0
2013-08-21 15:17:12,13.0,0.5166666666666666,0.0
2013-08-21 15:22:12,15.0,0.6,0.0
2013-08-21 15:27:12,17.0,0.65,0.0
2013-08-21 15:32:12,15.0,0.5833333333333334,0.0
2013-08-21 15:37:12,16.0,0.6333333333333333,0.0
2013-08-21 15:42:12,14.0,0.5666666666666667,0.0
2013-08-21 15:47:12,14.0,0.5333333333333333,0.0
2013-08-21 15:52:12,16.0,0.6333333333333333,0.0
2013-08-21 15:57:12,16.0,0.6333333333333333,0.0
2013-08-21 16:02:12,14.0,0.5666666666666667,0.0
2013-08-21 16:07:12,17.0,0.6833333333333332,0.0
2013-08-21 16:12:12,16.0,0.6333333333333333,0.0
2013-08-21 16:17:12,14.0,0.5333333333333333,0.0
2013-08-21 16:22:12,14.0,0.55,0.0
2013-08-21 16:27:12,16.0,0.6166666666666667,0.0
2013-08-21 16:32:12,14.0,0.5333333333333333,0.0
2013-08-21 16:37:12,16.0,0.6166666666666667,0.0
2013-08-21 16:42:12,14.0,0.5666666666666667,0.0
